Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,62.680000,62.700001,61.660000,62.090000,58.812969,2785984
2018-01-03,62.320000,63.270000,61.980000,62.639999,59.333939,3766640
2018-01-04,62.709999,64.290001,62.709999,63.770000,60.404301,4272372
2018-01-05,64.139999,64.589996,63.669998,63.889999,60.517967,3125691
2018-01-08,64.290001,64.839996,64.010002,64.500000,61.095772,3030090
2018-01-09,64.730003,65.470001,64.610001,65.430000,61.976688,3474952
2018-01-10,65.500000,66.800003,65.190002,66.430000,62.923908,4849727
2018-01-11,66.589996,67.660004,66.110001,67.000000,63.463825,4473175
2018-01-12,67.459999,67.580002,66.900002,67.459999,63.899548,4306247
2018-01-15,67.309998,67.739998,66.919998,67.529999,63.965851,2109344
2018-01-16,67.349998,67.639999,66.660004,67.010002,63.473301,2951424
2018-01-17,66.419998,66.889999,65.830002,66.379997,62.876545,3613661
2018-01-18,66.500000,66.699997,65.989998,66.629997,63.113350,2973050
2018-01-19,66.760002,67.120003,66.320000,66.949997,63.416462,2999504
2018-01-22,66.919998,67.989998,66.529999,67.550003,63.984798,3439278
2018-01-23,67.839996,67.919998,67.040001,67.580002,64.013214,3184441
2018-01-24,67.540001,67.849998,67.180000,67.180000,63.634327,2726702
2018-01-25,67.150002,68.000000,66.809998,68.000000,64.411049,4060630
2018-01-26,67.949997,68.419998,67.779999,68.279999,64.676270,3011551
2018-01-29,68.419998,68.660004,68.330002,68.349998,64.742577,3639327
2018-01-30,67.930000,68.199997,66.739998,67.230003,63.681690,4629282
2018-01-31,67.209999,67.269997,66.440002,66.599998,63.084934,3423328
2018-02-01,67.230003,67.620003,65.860001,66.629997,63.113350,3816246
2018-02-02,66.480003,66.629997,65.540001,66.000000,62.516605,3800872
2018-02-05,65.250000,66.480003,65.010002,65.379997,61.929325,4418384
2018-02-06,62.450001,65.180000,61.380001,63.250000,59.911747,8757723
2018-02-07,64.050003,64.879997,63.020000,64.550003,61.143135,6000938
2018-02-08,64.589996,65.709999,63.939999,64.419998,61.019993,5868679
2018-02-09,64.070000,64.660004,62.250000,63.200001,59.864384,7487093
2018-02-12,63.740002,64.279999,63.130001,63.369999,60.025410,4501988
2018-02-13,63.520000,63.770000,62.939999,63.000000,59.674942,3965654
2018-02-14,63.439999,64.050003,62.770000,63.580002,60.224331,4670268
2018-02-15,64.199997,64.930000,63.700001,63.900002,60.527443,4155361
2018-02-16,64.199997,64.930000,63.889999,64.650002,61.237858,4358106
2018-02-19,64.800003,65.129997,64.610001,64.610001,61.199966,1679014
2018-02-20,64.540001,65.129997,64.199997,65.080002,61.645161,2423621
2018-02-21,65.239998,65.379997,64.309998,64.949997,61.522018,2473461
2018-02-22,64.639999,65.279999,64.519997,65.099998,61.664104,2664594
2018-02-23,65.230003,65.290001,64.559998,64.889999,61.465187,1874015
2018-02-26,65.110001,65.160004,64.610001,64.870003,61.446247,2018193
2018-02-27,65.220001,65.820000,64.930000,65.519997,62.061935,3175607
2018-02-28,65.190002,66.040001,65.190002,65.370003,61.919857,2975611
2018-03-01,65.110001,65.199997,64.050003,64.709999,61.294689,3389069
2018-03-02,64.050003,64.260002,62.619999,62.880001,59.561275,5513707
2018-03-05,62.939999,63.330002,61.630001,62.060001,58.784554,5342205
2018-03-06,62.700001,63.320000,62.439999,62.439999,59.144497,3500809
2018-03-07,62.209999,62.680000,61.650002,62.490002,59.191860,3006570
2018-03-08,62.680000,63.689999,62.310001,62.950001,59.627579,3354021
2018-03-09,62.970001,63.450001,62.560001,62.930000,59.608635,2565228
2018-03-12,63.250000,63.430000,62.669998,62.880001,59.561275,1972156
2018-03-13,62.919998,63.560001,62.439999,62.580002,59.277111,3248641
2018-03-14,62.459999,62.599998,61.340000,61.630001,58.377247,3767349
2018-03-15,61.869999,62.020000,61.509998,61.810001,58.547749,3499805
2018-03-16,61.910000,62.849998,61.759998,62.450001,59.153969,7559838
2018-03-19,62.410000,62.759998,61.520000,61.730000,58.471970,2812442
2018-03-20,61.900002,62.340000,61.480000,61.599998,58.348831,2957045
2018-03-21,61.509998,61.820000,60.869999,61.230000,57.998360,2937721
2018-03-22,60.639999,61.150002,59.150002,60.110001,56.937473,4860287
2018-03-23,59.560001,59.560001,58.779999,59.240002,56.113392,5100643
2018-03-26,59.439999,59.500000,58.430000,58.880001,55.772388,3416201
2018-03-27,59.990002,60.139999,59.250000,59.529999,56.388081,3730771
2018-03-28,58.770000,60.020000,58.430000,60.020000,56.852222,4349077
2018-03-29,60.520000,60.860001,60.169998,60.169998,56.994301,3588392
2018-04-03,60.139999,60.279999,59.360001,59.689999,56.539639,2706351
2018-04-04,59.759998,59.889999,58.330002,59.439999,56.302830,3378693
2018-04-05,60.650002,61.470001,60.599998,61.099998,57.875217,4095021
2018-04-06,60.950001,60.990002,60.459999,60.570000,57.373192,3067661
2018-04-09,60.799999,61.240002,60.689999,60.860001,57.647888,2270491
2018-04-10,61.000000,61.680000,60.919998,61.310001,58.074139,2703839
2018-04-11,61.119999,61.209999,60.689999,60.919998,57.704720,2210888
2018-04-12,61.150002,61.540001,60.950001,61.230000,57.998360,2279053
2018-04-13,61.209999,62.139999,61.099998,61.450001,58.206749,2949437
2018-04-16,61.669998,61.790001,61.419998,61.540001,58.292000,1786620
2018-04-17,61.810001,62.230000,61.700001,61.930000,58.661415,2576090
2018-04-18,61.980000,62.490002,61.930000,62.240002,58.955055,3066349
2018-04-19,62.150002,62.820000,62.029999,62.590000,59.286579,2401061
2018-04-20,62.830002,63.369999,62.639999,63.209999,59.873856,4200385
2018-04-23,63.119999,63.959999,63.099998,63.900002,60.527443,2792526
2018-04-24,63.840000,64.029999,63.380001,64.000000,60.622162,2986284
2018-04-25,63.610001,63.869999,63.029999,63.500000,60.148552,3007775
2018-04-26,63.369999,63.889999,63.130001,63.240002,59.902275,3108985
2018-04-27,63.349998,63.599998,62.810001,63.570000,60.214855,2478984
2018-04-30,63.570000,63.980000,63.459999,63.980000,60.603218,2498616
2018-05-02,64.000000,64.370003,63.900002,64.349998,60.953690,3328173
2018-05-03,64.110001,64.180000,62.869999,63.400002,60.053829,3780046
2018-05-04,61.770000,62.669998,61.160000,62.669998,59.362354,5687364
2018-05-07,62.650002,62.650002,61.880001,62.369999,59.078190,2039671
2018-05-08,62.230000,62.480000,61.419998,61.959999,58.689831,3283381
