Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,43.209999,43.509998,42.849998,43.480000,42.516224,966332
2018-01-03,43.480000,43.660000,43.310001,43.310001,42.349995,795993
2018-01-04,43.500000,43.799999,43.400002,43.599998,42.633564,841254
2018-01-05,43.599998,44.070000,43.599998,43.770000,42.799797,1117729
2018-01-08,43.930000,44.650002,43.930000,44.380001,43.396275,881649
2018-01-09,44.580002,45.160000,44.509998,45.049999,44.051422,1043503
2018-01-10,45.000000,45.529999,44.910000,45.139999,44.139427,1236039
2018-01-11,45.040001,45.619999,44.880001,45.619999,44.608788,1035995
2018-01-12,45.500000,46.029999,45.209999,45.799999,44.784798,1086470
2018-01-15,45.790001,46.049999,45.680000,45.990002,44.970589,753818
2018-01-16,46.000000,46.230000,45.930000,45.959999,44.941254,895258
2018-01-17,45.779999,45.820000,45.320000,45.349998,44.344772,1371629
2018-01-18,45.310001,45.490002,44.900002,45.240002,44.237213,1544749
2018-01-19,45.240002,46.369999,45.189999,45.990002,44.970589,1063189
2018-01-22,45.900002,46.279999,45.720001,46.279999,45.254158,868495
2018-01-23,46.340000,46.790001,46.169998,46.240002,45.215050,894276
2018-01-24,46.090000,46.230000,45.369999,45.540001,44.530563,1169089
2018-01-25,45.480000,45.770000,45.250000,45.400002,44.393665,863211
2018-01-26,45.490002,45.990002,45.369999,45.599998,44.589230,754500
2018-01-29,45.619999,46.000000,45.580002,45.820000,44.804356,813106
2018-01-30,45.689999,45.930000,45.259998,45.450001,44.442558,678736
2018-01-31,45.630001,45.990002,45.560001,45.849998,44.833691,970231
2018-02-01,45.880001,45.950001,45.480000,45.680000,44.667461,897231
2018-02-02,45.419998,45.430000,44.119999,44.130001,43.151817,1193256
2018-02-05,43.660000,44.540001,43.580002,44.240002,43.259380,913723
2018-02-06,42.880001,44.529999,42.099998,43.509998,42.545559,2260658
2018-02-07,43.790001,44.590000,43.369999,44.490002,43.503838,1078646
2018-02-08,44.400002,44.759998,44.160000,44.419998,43.435387,1105021
2018-02-09,44.150002,44.619999,43.939999,44.330002,43.347385,1095260
2018-02-12,44.790001,45.160000,44.529999,44.860001,43.865635,1296927
2018-02-13,45.130001,45.349998,44.970001,45.110001,44.110096,974099
2018-02-14,45.400002,46.090000,45.209999,45.880001,44.863026,1075683
2018-02-15,46.020000,46.549999,45.959999,46.029999,45.009701,814933
2018-02-16,46.259998,46.480000,46.040001,46.099998,45.078148,838814
2018-02-19,46.009998,46.279999,45.299999,45.400002,44.393665,697578
2018-02-20,45.349998,45.730000,45.040001,45.450001,44.442558,781725
2018-02-21,44.900002,47.470001,44.720001,47.410000,46.359112,1884463
2018-02-22,47.299999,47.650002,46.720001,47.520000,46.466675,1266631
2018-02-23,47.700001,47.700001,46.980000,47.270000,46.222218,966285
2018-02-26,47.459999,48.320000,47.459999,47.910000,46.848030,1154267
2018-02-27,48.049999,48.380001,47.849998,48.150002,47.082710,1023877
