Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,70.959999,71.040001,69.540001,70.019997,67.973717,1173030
2018-01-03,69.959999,71.040001,69.919998,70.959999,68.886246,1245073
2018-01-04,71.320000,72.459999,71.320000,72.239998,70.128838,1384025
2018-01-05,72.500000,73.360001,72.419998,73.239998,71.099617,1126714
2018-01-08,73.000000,73.639999,72.900002,73.360001,71.216110,1169355
2018-01-09,74.000000,74.760002,73.739998,74.480003,72.303383,1506659
2018-01-10,74.480003,74.480003,73.519997,73.760002,71.604424,1152967
2018-01-11,74.000000,74.000000,73.279999,73.660004,71.507347,1008438
2018-01-12,74.040001,74.959999,73.860001,74.820000,72.633446,1169000
2018-01-15,74.720001,74.879997,74.180000,74.580002,72.400459,984183
2018-01-16,74.639999,75.220001,74.540001,74.800003,72.614029,1097135
2018-01-17,74.720001,75.900002,74.620003,74.620003,72.439293,1682710
2018-01-18,75.000000,75.199997,74.199997,75.199997,73.002335,1772845
2018-01-19,74.919998,76.059998,74.860001,75.639999,73.429482,1376437
2018-01-22,75.580002,76.040001,75.239998,75.779999,73.565384,1066623
2018-01-23,76.099998,76.339996,75.860001,76.279999,74.050774,1226628
2018-01-24,76.260002,76.320000,75.660004,75.660004,73.448898,1042974
2018-01-25,75.620003,75.820000,74.300003,74.779999,72.594612,1249124
2018-01-26,74.879997,75.559998,74.760002,75.400002,73.196495,964239
2018-01-29,75.480003,76.059998,75.400002,75.739998,73.526558,881150
2018-01-30,74.959999,75.680000,74.739998,74.779999,72.594612,1083376
2018-01-31,74.860001,76.059998,74.860001,75.480003,73.274162,1180199
2018-02-01,75.580002,75.839996,74.199997,74.379997,72.206299,1314481
2018-02-02,74.099998,74.239998,72.379997,72.379997,70.264748,1915661
2018-02-05,71.720001,72.239998,71.500000,71.820000,69.721115,1696907
2018-02-06,69.480003,70.980003,69.000000,70.419998,68.362030,3481245
2018-02-07,70.900002,72.019997,70.139999,71.400002,69.313393,2350797
2018-02-08,70.800003,70.959999,69.080002,69.519997,67.488327,2301573
2018-02-09,68.879997,69.879997,68.459999,69.339996,67.313591,2833681
2018-02-12,70.260002,70.519997,69.599998,69.599998,67.565994,1533342
2018-02-13,69.500000,69.800003,68.739998,68.739998,66.731125,1554885
2018-02-14,69.459999,69.900002,68.300003,69.239998,67.216515,2050978
2018-02-15,70.959999,73.800003,70.540001,71.599998,69.507545,2722562
2018-02-16,72.980003,74.699997,71.480003,72.160004,70.051186,2284068
2018-02-19,72.419998,72.580002,71.760002,71.900002,69.798782,745537
2018-02-20,71.779999,72.519997,71.440002,72.519997,70.400658,1512343
2018-02-21,72.279999,72.419998,71.559998,72.339996,70.225914,894529
2018-02-22,71.760002,72.400002,71.440002,72.080002,69.973518,1161854
2018-02-23,72.279999,72.379997,71.580002,72.000000,69.895859,791648
2018-02-26,72.320000,72.620003,71.720001,72.059998,69.954102,725537
2018-02-27,72.120003,72.239998,71.559998,72.139999,70.031761,918622
2018-02-28,71.720001,72.059998,71.220001,71.580002,69.488129,1561410
2018-03-01,71.379997,71.519997,70.440002,70.680000,68.614433,1805007
2018-03-02,70.199997,70.260002,68.239998,68.440002,66.439896,2014987
2018-03-05,68.239998,70.220001,68.180000,69.900002,67.857231,1779926
2018-03-06,70.459999,70.580002,69.699997,69.699997,67.663071,1485345
2018-03-07,69.559998,70.099998,69.239998,69.900002,67.857231,1475864
2018-03-08,69.900002,70.760002,69.820000,70.639999,68.575600,1304549
2018-03-09,70.800003,71.540001,70.639999,71.180000,69.099823,1234068
2018-03-12,71.739998,71.839996,70.500000,70.800003,68.730927,837835
2018-03-13,70.779999,71.540001,70.440002,70.720001,68.653267,1280897
2018-03-14,70.699997,71.239998,70.559998,70.940002,68.866837,1103763
2018-03-15,71.260002,71.660004,70.900002,71.519997,69.429878,1059269
2018-03-16,71.320000,72.339996,71.320000,72.300003,70.187096,3103480
2018-03-19,71.839996,71.980003,71.180000,71.459999,69.371635,1455252
2018-03-20,71.400002,72.720001,71.120003,72.720001,70.594818,1391177
2018-03-21,72.720001,72.720001,71.940002,72.300003,70.187096,1194180
2018-03-22,71.760002,71.860001,69.580002,70.199997,68.148460,1699668
2018-03-23,69.519997,69.620003,68.459999,68.959999,66.944695,2002199
2018-03-26,69.139999,69.959999,68.339996,68.839996,66.828201,1494573
2018-03-27,70.220001,71.000000,69.900002,70.279999,68.226120,1626265
2018-03-28,69.540001,70.339996,68.860001,70.339996,68.284363,1897992
2018-03-29,70.480003,71.779999,70.239998,71.339996,69.255142,2090586
2018-04-03,71.000000,71.000000,69.440002,69.860001,67.818398,2152111
2018-04-04,69.860001,70.099998,68.379997,68.980003,66.964119,1810379
2018-04-05,70.099998,70.440002,69.080002,69.820000,67.779564,2147530
2018-04-06,69.440002,69.720001,69.139999,69.400002,67.371841,988282
2018-04-09,69.680000,70.320000,69.519997,70.120003,68.070801,898904
2018-04-10,70.620003,70.900002,70.080002,70.760002,68.692093,835062
2018-04-11,70.620003,70.680000,69.680000,69.779999,67.740730,704768
2018-04-12,69.860001,70.699997,69.459999,70.620003,68.556190,1066589
2018-04-13,70.680000,71.440002,70.459999,70.739998,68.672676,861349
2018-04-16,70.720001,70.980003,70.000000,70.339996,68.284363,1106238
2018-04-17,70.559998,71.800003,70.279999,71.599998,69.507545,1138484
2018-04-18,71.540001,73.059998,71.519997,72.860001,70.730721,1469038
2018-04-19,74.639999,74.839996,73.860001,74.180000,72.012146,1869106
2018-04-20,74.500000,75.660004,74.080002,75.360001,73.157661,2162249
2018-04-23,75.000000,76.099998,74.419998,76.080002,73.856621,1350923
2018-04-24,76.080002,76.080002,75.300003,75.919998,73.701294,1730023
2018-04-25,75.320000,75.320000,73.339996,73.940002,71.779167,1928027
2018-04-26,73.820000,74.620003,73.559998,74.480003,72.303383,1075251
2018-04-27,74.599998,75.000000,74.180000,74.620003,72.439293,1185477
2018-04-30,74.620003,75.279999,74.500000,75.279999,73.080002,1352330
2018-05-02,73.260002,74.059998,73.019997,73.360001,73.360001,1779212
2018-05-03,73.199997,74.419998,73.199997,73.900002,73.900002,1317482
2018-05-04,74.220001,74.800003,73.739998,74.800003,74.800003,1155417
2018-05-07,74.860001,75.139999,74.660004,75.059998,75.059998,785034
2018-05-08,75.040001,75.400002,74.739998,75.400002,75.400002,1007342
2018-05-09,75.180000,75.720001,74.580002,75.220001,75.220001,1066799
2018-05-10,75.160004,76.419998,75.160004,76.419998,76.419998,1172339
2018-05-11,76.500000,76.500000,75.620003,75.639999,75.639999,1118497
2018-05-14,75.599998,75.660004,74.900002,75.260002,75.260002,1043170
2018-05-15,74.300003,75.760002,74.260002,75.599998,75.599998,1371279
2018-05-16,75.720001,76.440002,75.620003,76.199997,76.199997,945039
2018-05-17,76.199997,77.180000,75.980003,77.180000,77.180000,1325976
2018-05-18,77.019997,77.959999,77.019997,77.639999,77.639999,2140888
2018-05-21,77.879997,78.320000,77.800003,78.099998,78.099998,698340
2018-05-22,78.320000,78.559998,77.940002,78.040001,78.040001,1167548
2018-05-23,77.980003,78.279999,76.160004,76.300003,76.300003,1678185
2018-05-24,76.559998,77.459999,75.879997,76.680000,76.680000,1405227
2018-05-25,77.000000,77.160004,75.980003,76.419998,76.419998,1582612
2018-05-28,76.980003,77.419998,75.980003,76.160004,76.160004,846420
2018-05-29,75.379997,75.860001,74.099998,74.279999,74.279999,3086772
2018-05-30,74.000000,74.000000,73.059998,73.680000,73.680000,2393300
2018-05-31,73.760002,74.760002,73.120003,73.779999,73.779999,4581561
2018-06-01,74.500000,76.239998,74.379997,75.980003,75.980003,2035337
2018-06-04,76.519997,76.660004,75.360001,75.599998,75.599998,959591
2018-06-05,74.800003,75.000000,73.300003,73.800003,73.800003,2576522
2018-06-06,73.959999,74.559998,73.720001,73.940002,73.940002,1657747
2018-06-07,74.339996,75.059998,73.980003,74.199997,74.199997,1100537
2018-06-08,73.900002,74.000000,73.120003,73.599998,73.599998,1275487
