Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,69.830002,70.139999,68.769997,68.970001,67.007690,1495846
2018-01-03,68.970001,69.440002,68.269997,69.430000,67.454605,1423283
2018-01-04,69.790001,70.589996,69.510002,70.459999,68.455299,1439421
2018-01-05,70.410004,71.779999,70.349998,71.750000,69.708595,1579299
2018-01-08,71.489998,71.769997,71.010002,71.269997,69.242249,1185901
2018-01-09,71.099998,71.370003,71.019997,71.169998,69.145096,1108316
2018-01-10,70.900002,71.000000,68.849998,69.040001,67.075699,2722519
2018-01-11,69.510002,70.080002,69.180000,69.440002,67.464325,1670419
2018-01-12,69.570000,69.699997,69.190002,69.589996,67.610046,1038899
2018-01-15,69.599998,69.660004,69.169998,69.169998,67.201996,1087250
2018-01-16,69.400002,69.449997,68.559998,68.750000,66.793953,1607117
2018-01-17,68.750000,69.360001,68.610001,69.120003,67.153427,1522721
2018-01-18,69.190002,69.500000,69.010002,69.419998,67.444885,1529157
2018-01-19,69.620003,70.550003,69.489998,70.389999,68.387291,1884594
2018-01-22,70.320000,70.809998,69.900002,70.589996,68.581596,1212476
2018-01-23,71.000000,71.129997,70.629997,71.000000,68.979935,1155448
2018-01-24,70.989998,71.059998,70.220001,70.220001,68.222130,1108054
2018-01-25,70.190002,70.540001,69.150002,69.500000,67.522614,1555255
2018-01-26,69.500000,70.180000,69.500000,69.860001,67.872368,1094126
2018-01-29,69.800003,69.889999,69.160004,69.160004,67.192291,1052216
2018-01-30,69.000000,69.370003,68.669998,68.970001,67.007690,1536814
2018-01-31,69.339996,69.599998,68.860001,69.459999,67.483749,1708700
2018-02-01,69.730003,70.410004,69.250000,69.339996,67.367165,1955013
2018-02-02,68.910004,69.099998,68.300003,68.500000,66.551064,1763233
2018-02-05,68.129997,68.400002,67.070000,67.239998,65.326912,2074609
2018-02-06,65.730003,66.949997,64.730003,65.629997,63.762718,3806605
2018-02-07,66.500000,67.160004,65.550003,67.160004,65.249191,2616636
2018-02-08,66.480003,66.779999,64.900002,65.120003,63.267235,2518077
2018-02-09,64.690002,65.269997,63.650002,63.790001,61.975071,3077936
2018-02-12,64.360001,65.080002,63.849998,64.360001,62.528854,2221932
2018-02-13,64.430000,64.989998,63.750000,63.880001,62.062511,1591607
2018-02-14,64.349998,65.160004,63.430000,64.260002,62.431702,2229770
2018-02-15,64.000000,64.339996,63.230000,64.120003,62.295685,2458798
2018-02-16,65.000000,65.949997,64.349998,65.489998,63.626701,2924587
2018-02-19,65.360001,65.489998,64.400002,64.470001,62.635727,1426815
2018-02-20,64.209999,64.769997,64.209999,64.510002,62.674587,1958983
2018-02-21,64.220001,64.790001,64.010002,64.709999,62.868896,1268195
2018-02-22,64.199997,65.610001,63.810001,65.290001,63.432396,1863160
2018-02-23,65.379997,65.839996,64.860001,65.820000,63.947315,1483490
2018-02-26,66.430000,67.730003,66.209999,67.309998,65.394920,2243395
2018-02-27,67.309998,67.570000,66.589996,66.599998,64.705124,1479525
2018-02-28,66.339996,66.739998,65.750000,65.750000,63.879307,1883471
2018-03-01,65.559998,65.930000,64.800003,65.239998,63.383816,1777490
2018-03-02,64.989998,65.300003,63.509998,63.770000,61.955639,2353702
2018-03-05,63.889999,64.889999,63.740002,64.860001,63.014629,1670043
2018-03-06,65.169998,65.199997,64.379997,64.580002,62.742596,1068579
2018-03-07,64.500000,65.269997,64.050003,65.230003,63.374104,1406035
2018-03-08,65.260002,66.730003,65.260002,66.570000,64.675972,1629616
2018-03-09,66.470001,67.709999,66.349998,67.500000,65.579514,2007612
2018-03-12,67.980003,68.110001,67.339996,67.739998,65.812683,1149239
2018-03-13,67.580002,67.870003,66.839996,67.139999,65.229759,1555285
2018-03-14,67.050003,67.500000,66.500000,66.800003,64.899437,1179928
2018-03-15,67.059998,67.370003,66.519997,67.360001,65.443497,1422054
2018-03-16,67.129997,67.610001,67.050003,67.279999,65.365776,3180625
2018-03-19,66.800003,66.989998,66.129997,66.239998,64.355362,1301316
2018-03-20,66.430000,66.790001,66.110001,66.680000,64.782845,1006755
2018-03-21,66.800003,66.940002,65.290001,65.739998,63.869587,1338675
2018-03-22,65.250000,65.570000,64.360001,65.050003,63.199226,1792647
2018-03-23,64.139999,64.980003,63.650002,64.160004,62.334549,2174609
2018-03-26,64.309998,64.550003,63.599998,63.959999,62.140232,1575804
2018-03-27,64.940002,64.949997,63.660000,64.050003,62.227676,1484740
2018-03-28,63.509998,65.360001,63.439999,65.360001,63.500404,2051386
2018-03-29,65.459999,66.320000,65.190002,65.730003,63.859879,2114781
2018-04-03,65.400002,65.529999,64.769997,64.769997,62.927185,1600222
2018-04-04,64.709999,64.750000,64.029999,64.610001,62.771740,1692845
2018-04-05,65.309998,66.220001,65.180000,65.980003,64.102768,1910761
2018-04-06,65.000000,65.860001,64.750000,65.459999,63.597557,1633757
2018-04-09,65.379997,65.790001,65.230003,65.580002,63.714146,1009664
2018-04-10,65.599998,65.650002,64.680000,64.989998,63.140926,1602115
2018-04-11,64.650002,64.980003,64.370003,64.800003,62.956337,1027155
2018-04-12,64.720001,65.029999,64.529999,64.910004,63.063210,1371522
2018-04-13,64.839996,65.419998,64.629997,65.260002,63.403248,1373751
2018-04-16,65.260002,65.449997,65.019997,65.290001,63.432396,1071421
2018-04-17,65.209999,66.269997,65.209999,66.059998,64.180481,2065930
2018-04-18,67.500000,68.589996,67.080002,67.080002,65.171471,3701190
2018-04-19,67.500000,67.739998,66.010002,66.459999,64.569107,1987712
2018-04-20,66.129997,66.529999,65.889999,66.379997,64.491379,2286718
2018-04-23,65.959999,66.050003,65.099998,65.919998,64.044464,1771481
2018-04-24,65.919998,66.400002,65.559998,65.919998,64.044464,1365792
2018-04-25,65.300003,66.250000,65.080002,66.209999,64.326218,1431241
2018-04-26,66.000000,67.199997,65.959999,66.870003,64.967445,1582061
2018-04-27,67.129997,67.519997,66.699997,67.000000,65.093742,1375313
2018-04-30,66.800003,67.220001,66.610001,67.089996,65.181175,1698039
2018-05-02,66.910004,67.059998,66.470001,66.639999,64.743980,1843280
2018-05-03,66.699997,67.059998,66.320000,66.779999,64.879997,1396169
2018-05-04,65.070000,65.330002,64.849998,65.080002,65.080002,1934105
2018-05-07,65.300003,65.320000,65.000000,65.190002,65.190002,850888
2018-05-08,65.220001,65.599998,64.910004,65.370003,65.370003,1282388
